,Type,Primary wire,width primary,height primary,Secondary wire,width secondary,height secondary,Stack mm,Tongue mm,wl mm,ww mm,Total Built,Core Loss,Copper Loss,Temperature rise Cu,Temperature rise Fe,Core weight,Conductor weight,Cost,Primary turns,Secondary turns,MTL Primary,MTL Secondary,TPL Primary,TPL Secondary,Length primary,Length secondary,Resistance primary,Resistance secondary,Cu surface area,Core surface area,Weight of Cu kg,Weight of Fe
2795,S/U,5x3,5.3,3.3,5x3,5.3,3.3,140.0,145.0,130.0,30.0,18.2,140.53466699999998,69.44423440453684,52.762954617141794,31.47308717791361,93.68977799999999,6.7880625,29871.103874999997,41,41,61,64,24,24,2501,2624,0.028011199999999997,0.029388799999999996,930.28,3519.0,6.7880625,93.68977799999999
2992,S/U,5x3,5.3,3.3,5x3,5.3,3.3,145.0,130.0,170.0,25.0,18.2,139.0536225,72.14070321361058,44.661127604047365,31.64520659463233,92.70241499999999,7.051638,29874.659849999996,44,44,59,62,32,32,2596,2728,0.0290752,0.030553599999999997,1182.52,3459.0,7.051638,92.70241499999999
2118,S/U,5x3,5.3,3.3,5x3,5.3,3.3,130.0,145.0,155.0,25.0,18.2,139.0536225,72.14070321361058,48.202161148474126,30.980865339906774,92.70241499999999,7.051638,29874.659849999996,44,44,59,62,29,29,2596,2728,0.0290752,0.030553599999999997,1078.18,3549.0,7.051638,92.70241499999999
3007,S/U,5x3,5.3,3.3,5x3,5.3,3.3,145.0,130.0,165.0,30.0,18.2,139.0536225,72.14070321361058,45.776096403549,31.536050839724375,92.70241499999999,7.051638,29874.659849999996,44,44,59,62,31,31,2596,2728,0.0290752,0.030553599999999997,1147.74,3473.5,7.051638,92.70241499999999
2133,S/U,5x3,5.3,3.3,5x3,5.3,3.3,130.0,145.0,150.0,30.0,18.2,139.0536225,72.14070321361058,49.525527851349125,30.887440771467084,92.70241499999999,7.051638,29874.659849999996,44,44,59,62,28,28,2596,2728,0.0290752,0.030553599999999997,1043.4,3562.0,7.051638,92.70241499999999
3295,S/U,5x3,5.3,3.3,5x3,5.3,3.3,150.0,130.0,155.0,30.0,18.2,139.422465,71.66644990548204,47.37836583037216,31.760036816931375,92.94830999999999,7.0052805,29892.093975,43,43,60,63,29,29,2580,2709,0.028895999999999998,0.030340799999999998,1093.68,3453.0,7.0052805,92.94830999999999
2164,S/U,5x3,5.3,3.3,5x3,5.3,3.3,130.0,150.0,135.0,30.0,18.2,139.422465,71.66644990548204,53.10536118118183,30.919253687401717,92.94830999999999,7.0052805,29892.093975,43,43,60,63,25,25,2580,2709,0.028895999999999998,0.030340799999999998,952.56,3567.0,7.0052805,92.94830999999999
2172,S/U,5x3,5.3,3.3,5x3,5.3,3.3,130.0,150.0,130.0,35.0,18.2,139.422465,71.66644990548204,54.78691554016775,30.826483859207798,92.94830999999999,7.0052805,29892.093975,43,43,60,63,24,24,2580,2709,0.028895999999999998,0.030340799999999998,917.28,3580.0,7.0052805,92.94830999999999
3281,S/U,5x3,5.3,3.3,5x3,5.3,3.3,150.0,130.0,160.0,25.0,18.2,139.422465,71.66644990548204,46.15204549056565,31.874451518153528,92.94830999999999,7.0052805,29892.093975,43,43,60,63,30,30,2580,2709,0.028895999999999998,0.030340799999999998,1128.96,3438.0,7.0052805,92.94830999999999
2150,S/U,5x3,5.3,3.3,5x3,5.3,3.3,130.0,150.0,140.0,25.0,18.2,139.422465,71.66644990548204,51.53381596819729,31.012642950261846,92.94830999999999,7.0052805,29892.093975,43,43,60,63,26,26,2580,2709,0.028895999999999998,0.030340799999999998,987.84,3554.0,7.0052805,92.94830999999999
3703,S/U,5x3,5.3,3.3,5x3,5.3,3.3,160.0,120.0,175.0,25.0,18.2,139.45651199999998,71.66644990548204,42.85925636399293,32.112513761513156,92.97100799999998,7.0052805,29897.768474999997,43,43,60,63,33,33,2580,2709,0.028895999999999998,0.030340799999999998,1234.8,3408.0,7.0052805,92.97100799999998
1882,S/U,5x3,5.3,3.3,5x3,5.3,3.3,130.0,120.0,235.0,25.0,18.2,134.553744,80.48756143667296,39.793538071629754,30.491427015046803,89.702496,7.86753,29899.7775,53,54,54,57,44,44,2862,3078,0.0320544,0.03447359999999999,1517.16,3501.0,7.86753,89.702496
1274,S/U,5x3,5.3,3.3,5x3,5.3,3.3,120.0,130.0,225.0,25.0,18.2,134.553744,80.48756143667296,41.248850328229885,29.989938535177334,89.702496,7.86753,29899.7775,53,54,54,57,42,42,2862,3078,0.0320544,0.03447359999999999,1452.6,3572.0,7.86753,89.702496
865,S/U,5x3,5.3,3.3,5x3,5.3,3.3,115.0,125.0,255.0,25.0,18.2,132.14491875000002,84.83714177693761,39.87321705938356,29.43012616998624,88.0966125,8.2926945,29902.2129,58,59,52,55,48,48,3016,3245,0.033779199999999995,0.036343999999999994,1595.28,3589.0,8.2926945,88.0966125
3735,S/U,5x3,5.3,3.3,5x3,5.3,3.3,160.0,125.0,160.0,25.0,18.2,140.7276,69.44423440453684,44.44707751290798,32.24471299655266,93.8184,6.7880625,29903.259374999998,41,41,61,64,30,30,2501,2624,0.028011199999999997,0.029388799999999996,1144.96,3422.0,6.7880625,93.8184
3748,S/U,5x3,5.3,3.3,5x3,5.3,3.3,160.0,125.0,155.0,30.0,18.2,140.7276,69.44423440453684,45.62809461886004,32.1207109654783,93.8184,6.7880625,29903.259374999998,41,41,61,64,29,29,2501,2624,0.028011199999999997,0.029388799999999996,1109.18,3438.0,6.7880625,93.8184
4729,S/U,5x3,5.3,3.3,5x3,5.3,3.3,195.0,120.0,120.0,30.0,18.2,143.40596399999998,64.97270321361059,49.921052674335115,32.90974312540114,95.60397599999999,6.3509775,29934.422625,35,35,67,70,22,22,2345,2450,0.026264,0.02744,930.72,3402.0,6.3509775,95.60397599999999
4721,S/U,5x3,5.3,3.3,5x3,5.3,3.3,195.0,120.0,125.0,25.0,18.2,143.40596399999998,64.97270321361059,48.26582935865576,33.06637637568507,95.60397599999999,6.3509775,29934.422625,35,35,67,70,23,23,2345,2450,0.026264,0.02744,969.5,3382.5,6.3509775,95.60397599999999
1562,S/U,5x3,5.3,3.3,5x3,5.3,3.3,125.0,125.0,230.0,25.0,18.2,134.769375,80.48756143667296,40.506751527913735,30.271336118857796,89.84625,7.86753,29935.716,53,54,54,57,43,43,2862,3078,0.0320544,0.03447359999999999,1484.88,3537.5,7.86753,89.84625
2442,S/U,5x3,5.3,3.3,5x3,5.3,3.3,135.0,140.0,155.0,30.0,18.2,139.422465,72.14070321361058,48.202161148474126,31.153902363098577,92.94830999999999,7.051638,29936.1336,44,44,59,62,29,29,2596,2728,0.0290752,0.030553599999999997,1078.18,3534.5,7.051638,92.94830999999999
2720,S/U,5x3,5.3,3.3,5x3,5.3,3.3,140.0,135.0,165.0,25.0,18.2,139.422465,72.14070321361058,45.776096403549,31.47420692958538,92.94830999999999,7.051638,29936.1336,44,44,59,62,31,31,2596,2728,0.0290752,0.030553599999999997,1147.74,3491.0,7.051638,92.94830999999999
2427,S/U,5x3,5.3,3.3,5x3,5.3,3.3,135.0,140.0,160.0,25.0,18.2,139.422465,72.14070321361058,46.95451806068507,31.252533847757878,92.94830999999999,7.051638,29936.1336,44,44,59,62,30,30,2596,2728,0.0290752,0.030553599999999997,1112.96,3521.0,7.051638,92.94830999999999
2735,S/U,5x3,5.3,3.3,5x3,5.3,3.3,140.0,135.0,160.0,30.0,18.2,139.422465,72.14070321361058,46.95451806068507,31.37032835407927,92.94830999999999,7.051638,29936.1336,44,44,59,62,30,30,2596,2728,0.0290752,0.030553599999999997,1112.96,3505.0,7.051638,92.94830999999999
1132,S/U,5x3,5.3,3.3,5x3,5.3,3.3,120.0,120.0,260.0,25.0,18.2,132.37473599999998,84.83714177693761,39.2387786051788,29.725753327498474,88.24982399999999,8.2926945,29940.515775,58,59,52,55,49,49,3016,3245,0.033779199999999995,0.036343999999999994,1626.56,3552.0,8.2926945,88.24982399999999
702,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,135.0,235.0,25.0,18.2,133.14079349999997,83.46858223062381,41.539244739489035,29.19720923816596,88.76052899999999,8.15892,29941.106249999997,56,57,53,56,44,44,2968,3192,0.033241599999999996,0.0357504,1493.66,3651.0,8.15892,88.76052899999999
2683,S/U,5x3,5.3,3.3,5x3,5.3,3.3,140.0,130.0,180.0,25.0,18.2,138.389706,74.17321739130435,44.11507842355537,31.378054315524114,92.25980399999999,7.250312999999999,29952.748349999998,46,46,58,61,33,33,2668,2806,0.029881599999999998,0.0314272,1234.08,3478.0,7.250312999999999,92.25980399999999
2098,S/U,5x3,5.3,3.3,5x3,5.3,3.3,130.0,140.0,165.0,30.0,18.2,138.389706,74.17321739130435,47.40240831639877,30.8299343692756,92.25980399999999,7.250312999999999,29952.748349999998,46,46,58,61,31,31,2668,2806,0.029881599999999998,0.0314272,1131.24,3553.0,7.250312999999999,92.25980399999999
2081,S/U,5x3,5.3,3.3,5x3,5.3,3.3,130.0,140.0,170.0,25.0,18.2,138.389706,74.17321739130435,46.2478274227356,30.923422001676247,92.25980399999999,7.250312999999999,29952.748349999998,46,46,58,61,32,32,2668,2806,0.029881599999999998,0.0314272,1165.52,3540.0,7.250312999999999,92.25980399999999
941,S/U,5x3,5.3,3.3,5x3,5.3,3.3,115.0,130.0,240.0,25.0,18.2,134.03736449999997,81.99162192816632,40.22552534116602,29.58053728200472,89.35824299999999,8.0145495,29953.382775,55,56,53,56,45,45,2915,3136,0.032647999999999996,0.03512319999999999,1525.44,3618.0,8.0145495,89.35824299999999
4398,S/U,5x3,5.3,3.3,5x3,5.3,3.3,180.0,120.0,145.0,25.0,18.2,142.180272,67.45237051039697,45.49716880227849,32.77274799476908,94.78684799999999,6.593360999999999,29960.404949999996,38,38,64,67,27,27,2432,2546,0.0272384,0.028515199999999997,1081.12,3390.0,6.593360999999999,94.78684799999999
4408,S/U,5x3,5.3,3.3,5x3,5.3,3.3,180.0,120.0,140.0,30.0,18.2,142.180272,67.45237051039697,46.83522215758023,32.62970527672305,94.78684799999999,6.593360999999999,29960.404949999996,38,38,64,67,26,26,2432,2546,0.0272384,0.028515199999999997,1043.84,3408.0,6.593360999999999,94.78684799999999
1390,S/U,5x3,5.3,3.3,5x3,5.3,3.3,120.0,140.0,195.0,25.0,18.2,137.277504,76.35478260869564,43.34035520889852,30.211338174364506,91.51833599999999,7.4635575,29969.963625,49,49,56,59,36,36,2744,2891,0.030732799999999994,0.0323792,1297.92,3612.0,7.4635575,91.51833599999999
2594,S/U,5x3,5.3,3.3,5x3,5.3,3.3,140.0,120.0,215.0,25.0,18.2,137.277504,76.35478260869564,39.98221843221044,31.169609809792007,91.51833599999999,7.4635575,29969.963625,49,49,56,59,40,40,2744,2891,0.030732799999999994,0.0323792,1431.04,3478.0,7.4635575,91.51833599999999
3588,S/U,5x3,5.3,3.3,5x3,5.3,3.3,155.0,140.0,120.0,30.0,18.2,142.838514,66.42256332703212,53.11234234873102,32.163122293638544,95.225676,6.492698999999999,29974.483050000003,38,38,63,66,22,22,2394,2508,0.026812799999999994,0.0280896,882.72,3484.0,6.492698999999999,95.225676
3578,S/U,5x3,5.3,3.3,5x3,5.3,3.3,155.0,140.0,125.0,25.0,18.2,142.838514,66.42256332703212,51.35130601843823,32.281797409248405,95.225676,6.492698999999999,29974.483050000003,38,38,63,66,23,23,2394,2508,0.026812799999999994,0.0280896,919.5,3468.5,6.492698999999999,95.225676
3772,S/U,5x3,5.3,3.3,5x3,5.3,3.3,160.0,130.0,140.0,30.0,18.2,141.63551999999999,68.83448015122872,48.708257625303894,32.21440995731641,94.42367999999999,6.72846,29997.957,40,40,62,65,26,26,2480,2600,0.027776,0.029119999999999997,1015.84,3448.0,6.72846,94.42367999999999
3760,S/U,5x3,5.3,3.3,5x3,5.3,3.3,160.0,130.0,145.0,25.0,18.2,141.63551999999999,68.83448015122872,47.31669280412814,32.3384114946668,94.42367999999999,6.72846,29997.957,40,40,62,65,27,27,2480,2600,0.027776,0.029119999999999997,1052.12,3432.0,6.72846,94.42367999999999
1335,S/U,5x3,5.3,3.3,5x3,5.3,3.3,120.0,135.0,210.0,25.0,18.2,136.05181199999998,78.87510018903592,42.40216044115509,30.112360597349102,90.701208,7.709914499999999,29999.720774999998,51,52,55,58,39,39,2805,3016,0.031416,0.033779199999999995,1376.76,3594.0,7.709914499999999,90.701208
2249,S/U,5x3,5.3,3.3,5x3,5.3,3.3,135.0,120.0,225.0,25.0,18.2,136.05181199999998,78.87510018903592,40.05330543798684,30.848006093962457,90.701208,7.709914499999999,29999.720774999998,51,52,55,58,42,42,2805,3016,0.031416,0.033779199999999995,1475.1,3490.5,7.709914499999999,90.701208
4424,S/U,5x3,5.3,3.3,5x3,5.3,3.3,180.0,125.0,125.0,30.0,18.2,142.9974,66.68001512287333,50.38672514966765,32.721093159162315,95.3316,6.5178645,30024.871274999998,37,37,65,68,23,23,2405,2516,0.026935999999999998,0.028179199999999998,944.5,3416.0,6.5178645,95.3316
4415,S/U,5x3,5.3,3.3,5x3,5.3,3.3,180.0,125.0,130.0,25.0,18.2,142.9974,66.68001512287333,48.78053895584062,32.86419894778936,95.3316,6.5178645,30024.871274999998,37,37,65,68,24,24,2405,2516,0.026935999999999998,0.028179199999999998,982.28,3398.0,6.5178645,95.3316
1208,S/U,5x3,5.3,3.3,5x3,5.3,3.3,120.0,125.0,245.0,25.0,18.2,134.48564999999996,81.99162192816632,39.54622423955913,29.901362766710964,89.65709999999999,8.0145495,30028.097024999995,55,56,53,56,46,46,2915,3136,0.032647999999999996,0.03512319999999999,1557.22,3583.0,8.0145495,89.65709999999999
1496,S/U,5x3,5.3,3.3,5x3,5.3,3.3,125.0,120.0,250.0,25.0,18.2,134.48564999999996,81.99162192816632,38.891774871909995,30.158841402761336,89.65709999999999,8.0145495,30028.097024999995,55,56,53,56,47,47,2915,3136,0.032647999999999996,0.03512319999999999,1589.0,3546.0,8.0145495,89.65709999999999
3355,S/U,5x3,5.3,3.3,5x3,5.3,3.3,150.0,145.0,120.0,25.0,18.2,143.167635,66.42256332703212,53.11234234873102,32.12534263072439,95.44509,6.492698999999999,30029.33655,38,38,63,66,22,22,2394,2508,0.026812799999999994,0.0280896,882.72,3497.0,6.492698999999999,95.44509
3209,S/U,5x3,5.3,3.3,5x3,5.3,3.3,150.0,120.0,195.0,25.0,18.2,138.91176,74.17321739130435,41.29272613603434,31.709430274408582,92.60784,7.250312999999999,30039.75735,46,46,58,61,36,36,2668,2806,0.029881599999999998,0.0314272,1336.92,3447.0,7.250312999999999,92.60784
4125,S/U,5x3,5.3,3.3,5x3,5.3,3.3,170.0,125.0,145.0,25.0,18.2,142.2880875,68.17052551984877,46.411682114495186,32.610627478839966,94.85872499999999,6.6635595,30045.062775,39,39,63,66,27,27,2457,2574,0.0275184,0.028828799999999998,1066.62,3413.0,6.6635595,94.85872499999999
4136,S/U,5x3,5.3,3.3,5x3,5.3,3.3,170.0,125.0,140.0,30.0,18.2,142.2880875,68.17052551984877,47.776630936879684,32.4770658848594,94.85872499999999,6.6635595,30045.062775,39,39,63,66,26,26,2457,2574,0.0275184,0.028828799999999998,1029.84,3430.0,6.6635595,94.85872499999999
627,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,130.0,255.0,25.0,18.2,133.078374,84.83714177693761,39.87321705938356,29.12003690501579,88.718916,8.2926945,30057.788775,58,59,52,55,48,48,3016,3245,0.033779199999999995,0.036343999999999994,1595.28,3661.0,8.2926945,88.718916
2818,S/U,5x3,5.3,3.3,5x3,5.3,3.3,140.0,150.0,120.0,30.0,18.2,142.9974,67.113618147448,54.177436929146516,31.594611682123016,95.3316,6.5602485,30065.136075,39,39,62,65,22,22,2418,2535,0.027081599999999994,0.028391999999999997,870.72,3564.0,6.5602485,95.3316
3335,S/U,5x3,5.3,3.3,5x3,5.3,3.3,150.0,140.0,135.0,25.0,18.2,142.9974,67.113618147448,49.15486092499445,32.10895619098093,95.3316,6.5602485,30065.136075,39,39,62,65,25,25,2418,2535,0.027081599999999994,0.028391999999999997,979.56,3495.0,6.5602485,95.3316
3346,S/U,5x3,5.3,3.3,5x3,5.3,3.3,150.0,140.0,130.0,30.0,18.2,142.9974,67.113618147448,50.71132469466487,31.995572109418152,95.3316,6.5602485,30065.136075,39,39,62,65,24,24,2418,2535,0.027081599999999994,0.028391999999999997,943.28,3510.0,6.5602485,95.3316
3351,S/U,5x3,5.3,3.3,5x3,5.3,3.3,150.0,140.0,125.0,35.0,18.2,142.9974,67.113618147448,52.38108545046517,31.88306937323545,95.3316,6.5602485,30065.136075,39,39,62,65,23,23,2418,2535,0.027081599999999994,0.028391999999999997,907.0,3525.0,6.5602485,95.3316
2807,S/U,5x3,5.3,3.3,5x3,5.3,3.3,140.0,150.0,125.0,25.0,18.2,142.9974,67.113618147448,52.38108545046517,31.69749476043408,95.3316,6.5602485,30065.136075,39,39,62,65,23,23,2418,2535,0.027081599999999994,0.028391999999999997,907.0,3550.0,6.5602485,95.3316
1622,S/U,5x3,5.3,3.3,5x3,5.3,3.3,125.0,130.0,215.0,25.0,18.2,136.471725,78.87510018903592,41.58598135766225,30.416479970439575,90.98115,7.709914499999999,30069.706274999997,51,52,55,58,40,40,2805,3016,0.031416,0.033779199999999995,1409.54,3561.5,7.709914499999999,90.98115
1942,S/U,5x3,5.3,3.3,5x3,5.3,3.3,130.0,125.0,220.0,25.0,18.2,136.471725,78.87510018903592,40.80374154852509,30.662026781976813,90.98115,7.709914499999999,30069.706274999997,51,52,55,58,41,41,2805,3016,0.031416,0.033779199999999995,1442.32,3527.0,7.709914499999999,90.98115
3471,S/U,5x3,5.3,3.3,5x3,5.3,3.3,155.0,120.0,185.0,25.0,18.2,139.320324,73.78026465028354,42.428557910987266,31.928053295946114,92.880216,7.211902499999999,30071.361375,45,45,59,62,34,34,2655,2790,0.029736,0.031247999999999995,1286.86,3428.5,7.211902499999999,92.880216
2303,S/U,5x3,5.3,3.3,5x3,5.3,3.3,135.0,125.0,210.0,25.0,18.2,137.89034999999998,76.35478260869564,40.76692157809398,31.015886825370337,91.92689999999999,7.4635575,30072.104625,49,49,56,59,39,39,2744,2891,0.030732799999999994,0.0323792,1397.76,3514.5,7.4635575,91.92689999999999
1675,S/U,5x3,5.3,3.3,5x3,5.3,3.3,125.0,135.0,200.0,25.0,18.2,137.89034999999998,76.35478260869564,42.44341098899583,30.535837824699804,91.92689999999999,7.4635575,30072.104625,49,49,56,59,37,37,2744,2891,0.030732799999999994,0.0323792,1331.2,3581.5,7.4635575,91.92689999999999
353,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,130.0,270.0,25.0,18.2,131.6767725,87.52006049149338,39.54815949161506,28.60852891736933,87.784515,8.554945499999999,30073.326975,61,62,51,54,50,50,3111,3348,0.0348432,0.0374976,1662.12,3701.0,8.554945499999999,87.784515
2180,S/U,5x3,5.3,3.3,5x3,5.3,3.3,130.0,155.0,130.0,25.0,18.2,141.78305699999999,69.44423440453684,52.762954617141794,31.12060347125546,94.52203799999998,6.7880625,30079.168874999996,41,41,61,64,24,24,2501,2624,0.028011199999999997,0.029388799999999996,930.28,3599.0,6.7880625,94.52203799999998
2193,S/U,5x3,5.3,3.3,5x3,5.3,3.3,130.0,155.0,125.0,30.0,18.2,141.78305699999999,69.44423440453684,54.50026894506044,31.028057008082914,94.52203799999998,6.7880625,30079.168874999996,41,41,61,64,23,23,2501,2624,0.028011199999999997,0.029388799999999996,894.5,3612.0,6.7880625,94.52203799999998
3534,S/U,5x3,5.3,3.3,5x3,5.3,3.3,155.0,130.0,155.0,25.0,18.2,141.78305699999999,69.44423440453684,45.62809461886004,32.176619565358024,94.52203799999998,6.7880625,30079.168874999996,41,41,61,64,29,29,2501,2624,0.028011199999999997,0.029388799999999996,1109.18,3456.5,6.7880625,94.52203799999998
3547,S/U,5x3,5.3,3.3,5x3,5.3,3.3,155.0,130.0,150.0,30.0,18.2,141.78305699999999,69.44423440453684,46.88079158711914,32.057922116694776,94.52203799999998,6.7880625,30079.168874999996,41,41,61,64,28,28,2501,2624,0.028011199999999997,0.029388799999999996,1073.4,3472.0,6.7880625,94.52203799999998
2200,S/U,5x3,5.3,3.3,5x3,5.3,3.3,130.0,155.0,120.0,35.0,18.2,141.78305699999999,69.44423440453684,56.36929548137711,30.9361167669082,94.52203799999998,6.7880625,30079.168874999996,41,41,61,64,22,22,2501,2624,0.028011199999999997,0.029388799999999996,858.72,3625.0,6.7880625,94.52203799999998
1008,S/U,5x3,5.3,3.3,5x3,5.3,3.3,115.0,135.0,225.0,25.0,18.2,135.66878325,80.48756143667296,41.248850328229885,29.70815359015273,90.4458555,7.86753,30085.617374999998,53,54,54,57,42,42,2862,3078,0.0320544,0.03447359999999999,1452.6,3643.0,7.86753,90.4458555
4102,S/U,5x3,5.3,3.3,5x3,5.3,3.3,170.0,120.0,160.0,25.0,18.2,141.226956,70.55534215500944,44.52041039142167,32.49614999198935,94.151304,6.896671499999999,30089.663924999997,41,41,62,65,30,30,2542,2665,0.0284704,0.029848,1160.96,3402.0,6.896671499999999,94.151304
2643,S/U,5x3,5.3,3.3,5x3,5.3,3.3,140.0,125.0,200.0,25.0,18.2,139.02525,74.5119697542533,41.08627858631084,31.33341225106678,92.6835,7.283425499999999,30090.129224999997,47,47,57,60,37,37,2679,2820,0.030004799999999998,0.031584,1351.2,3500.0,7.283425499999999,92.6835
1722,S/U,5x3,5.3,3.3,5x3,5.3,3.3,125.0,140.0,185.0,25.0,18.2,139.02525,74.5119697542533,43.81912845075164,30.63029887075816,92.6835,7.283425499999999,30090.129224999997,47,47,57,60,34,34,2679,2820,0.030004799999999998,0.031584,1249.86,3597.5,7.283425499999999,92.6835
4144,S/U,5x3,5.3,3.3,5x3,5.3,3.3,170.0,130.0,130.0,25.0,18.2,142.96335299999998,67.45237051039697,49.79172049350767,32.683049622202255,95.30890199999999,6.593360999999999,30090.918449999997,38,38,64,67,24,24,2432,2546,0.0272384,0.028515199999999997,969.28,3420.0,6.593360999999999,95.30890199999999
4158,S/U,5x3,5.3,3.3,5x3,5.3,3.3,170.0,130.0,120.0,35.0,18.2,142.96335299999998,67.45237051039697,53.194977904304395,32.41707976899965,95.30890199999999,6.593360999999999,30090.918449999997,38,38,64,67,22,22,2432,2546,0.0272384,0.028515199999999997,894.72,3454.0,6.593360999999999,95.30890199999999
4154,S/U,5x3,5.3,3.3,5x3,5.3,3.3,170.0,130.0,125.0,30.0,18.2,142.96335299999998,67.45237051039697,51.43120164183948,32.549464154106914,95.30890199999999,6.593360999999999,30090.918449999997,38,38,64,67,23,23,2432,2546,0.0272384,0.028515199999999997,932.0,3437.0,6.593360999999999,95.30890199999999
3095,S/U,5x3,5.3,3.3,5x3,5.3,3.3,145.0,145.0,120.0,35.0,18.2,143.167635,67.113618147448,54.177436929146516,31.710216346467977,95.44509,6.5602485,30093.508575,39,39,62,65,22,22,2418,2535,0.027081599999999994,0.028391999999999997,870.72,3552.5,6.5602485,95.44509
3079,S/U,5x3,5.3,3.3,5x3,5.3,3.3,145.0,145.0,130.0,25.0,18.2,143.167635,67.113618147448,50.71132469466487,31.925639750734327,95.44509,6.5602485,30093.508575,39,39,62,65,24,24,2418,2535,0.027081599999999994,0.028391999999999997,943.28,3523.5,6.5602485,95.44509
3090,S/U,5x3,5.3,3.3,5x3,5.3,3.3,145.0,145.0,125.0,30.0,18.2,143.167635,67.113618147448,52.38108545046517,31.817525012323554,95.44509,6.5602485,30093.508575,39,39,62,65,23,23,2418,2535,0.027081599999999994,0.028391999999999997,907.0,3538.0,6.5602485,95.44509
1458,S/U,5x3,5.3,3.3,5x3,5.3,3.3,120.0,145.0,175.0,30.0,18.2,138.23082,76.09733081285444,46.68212166820305,30.20505023601306,92.15388,7.4383919999999994,30104.9424,48,48,57,60,33,33,2736,2880,0.030643199999999995,0.032256,1182.3,3638.0,7.4383919999999994,92.15388
1439,S/U,5x3,5.3,3.3,5x3,5.3,3.3,120.0,145.0,180.0,25.0,18.2,138.23082,76.09733081285444,45.60840927043479,30.287594739082344,92.15388,7.4383919999999994,30104.9424,48,48,57,60,33,33,2736,2880,0.030643199999999995,0.032256,1216.08,3626.0,7.4383919999999994,92.15388
2912,S/U,5x3,5.3,3.3,5x3,5.3,3.3,145.0,120.0,205.0,25.0,18.2,138.23082,76.09733081285444,40.96295941280811,31.4566593739835,92.15388,7.4383919999999994,30104.9424,48,48,57,60,38,38,2736,2880,0.030643199999999995,0.032256,1384.98,3463.5,7.4383919999999994,92.15388
1995,S/U,5x3,5.3,3.3,5x3,5.3,3.3,130.0,130.0,205.0,25.0,18.2,138.094632,76.35478260869564,41.5864995499839,30.804275060719885,92.063088,7.4635575,30106.151625,49,49,56,59,38,38,2744,2891,0.030732799999999994,0.0323792,1364.48,3549.0,7.4635575,92.063088
